customerID,churn_probability,churn_prediction,risk_level,tenure,Contract,MonthlyCharges,TotalCharges,InternetService,OnlineSecurity,TechSupport,PaymentMethod
6127-ISGTU,0.95,Yes,Critical Risk,16,Month-to-month,84.95,1378.25,Fiber optic,No,No,Electronic check
6599-RCLCJ,0.95,Yes,Critical Risk,47,Month-to-month,109.55,5124.55,Fiber optic,No,Yes,Electronic check
9992-RRAMN,0.95,Yes,Critical Risk,22,Month-to-month,85.1,1873.7,Fiber optic,No,No,Electronic check
6330-JKLPC,0.95,Yes,Critical Risk,11,Month-to-month,80.5,896.9,Fiber optic,No,No,Bank transfer (automatic)
7228-OMTPN,0.95,Yes,Critical Risk,4,Month-to-month,88.45,370.65,Fiber optic,No,No,Electronic check
2982-VPSGI,0.95,Yes,Critical Risk,11,Month-to-month,94.0,1078.9,Fiber optic,No,No,Electronic check
9172-JITSM,0.95,Yes,Critical Risk,26,Month-to-month,90.8,2361.8,Fiber optic,No,No,Electronic check
9647-ERGBE,0.95,Yes,Critical Risk,30,Month-to-month,100.05,3046.15,Fiber optic,No,No,Electronic check
8417-FMLZI,0.95,Yes,Critical Risk,6,Month-to-month,83.55,477.55,Fiber optic,No,No,Credit card (automatic)
4009-ALQFH,0.95,Yes,Critical Risk,25,Month-to-month,99.5,2369.05,Fiber optic,No,No,Electronic check
0306-JAELE,0.95,Yes,Critical Risk,5,Month-to-month,96.1,453.4,Fiber optic,No,Yes,Electronic check
9090-SGQXL,0.95,Yes,Critical Risk,68,Month-to-month,105.3,7299.65,Fiber optic,No,No,Electronic check
6646-VRFOL,0.95,Yes,Critical Risk,53,Month-to-month,103.85,5485.5,Fiber optic,No,No,Electronic check
7409-KIUTL,0.95,Yes,Critical Risk,1,Month-to-month,71.0,71,Fiber optic,No,No,Electronic check
2956-GGUCQ,0.95,Yes,Critical Risk,24,Month-to-month,78.85,1772.25,Fiber optic,Yes,No,Electronic check
0311-UNPFF,0.95,Yes,Critical Risk,26,Month-to-month,88.8,2274.35,Fiber optic,No,No,Bank transfer (automatic)
9897-KXHCM,0.95,Yes,Critical Risk,3,Month-to-month,80.3,250.05,Fiber optic,No,No,Electronic check
0122-OAHPZ,0.95,Yes,Critical Risk,7,Month-to-month,73.85,511.25,Fiber optic,No,No,Electronic check
9102-IAYHT,0.95,Yes,Critical Risk,17,Month-to-month,85.45,1451.6,Fiber optic,No,No,Electronic check
6702-OHFWR,0.95,Yes,Critical Risk,1,Month-to-month,43.3,43.3,DSL,No,No,Electronic check
8844-TONUD,0.95,Yes,Critical Risk,13,Month-to-month,96.65,1162.85,Fiber optic,No,No,Mailed check
9824-BEMCV,0.95,Yes,Critical Risk,17,Month-to-month,69.0,1149.65,Fiber optic,No,No,Electronic check
4030-VPZBD,0.95,Yes,Critical Risk,2,Month-to-month,30.9,59.05,DSL,No,Yes,Electronic check
8066-POXGX,0.95,Yes,Critical Risk,13,Month-to-month,35.1,446.1,DSL,No,No,Electronic check
4855-SNKMY,0.95,Yes,Critical Risk,1,Month-to-month,44.1,44.1,DSL,No,No,Electronic check
5565-FILXA,0.95,Yes,Critical Risk,16,Month-to-month,96.15,1529.2,Fiber optic,No,No,Electronic check
5049-GLYVG,0.95,Yes,Critical Risk,1,Month-to-month,20.6,20.6,No,No internet service,No internet service,Mailed check
9606-PBKBQ,0.95,Yes,Critical Risk,32,Month-to-month,85.0,2642.05,Fiber optic,No,No,Electronic check
7786-WBJYI,0.95,Yes,Critical Risk,4,Month-to-month,77.95,305.55,Fiber optic,No,No,Bank transfer (automatic)
3217-FZDMN,0.95,Yes,Critical Risk,8,Month-to-month,94.45,742.95,Fiber optic,No,No,Credit card (automatic)
9722-UJOJR,0.95,Yes,Critical Risk,29,Month-to-month,70.75,1974.8,Fiber optic,No,No,Electronic check
3976-NLDEZ,0.95,Yes,Critical Risk,1,Month-to-month,20.6,20.6,No,No internet service,No internet service,Mailed check
3716-BDVDB,0.95,Yes,Critical Risk,1,Month-to-month,69.1,69.1,Fiber optic,No,No,Electronic check
2519-FAKOD,0.95,Yes,Critical Risk,38,Month-to-month,99.25,3777.15,Fiber optic,No,No,Bank transfer (automatic)
9136-ALYBR,0.95,Yes,Critical Risk,1,Month-to-month,24.45,24.45,DSL,No,No,Mailed check
3346-BRMIS,0.95,Yes,Critical Risk,18,Month-to-month,48.35,810.7,DSL,No,No,Electronic check
2397-BRLOM,0.95,Yes,Critical Risk,8,Month-to-month,80.45,583.45,Fiber optic,No,No,Credit card (automatic)
1597-LHYNC,0.95,Yes,Critical Risk,26,Month-to-month,95.0,2497.2,Fiber optic,Yes,No,Electronic check
6956-SMUCM,0.95,Yes,Critical Risk,3,Month-to-month,99.0,287.4,Fiber optic,Yes,No,Credit card (automatic)
4094-NSEDU,0.95,Yes,Critical Risk,21,Month-to-month,94.25,1973.75,Fiber optic,No,No,Electronic check
2884-GBPFB,0.95,Yes,Critical Risk,35,Month-to-month,70.3,2416.55,Fiber optic,No,No,Electronic check
9412-GHEEC,0.95,Yes,Critical Risk,40,Month-to-month,104.8,4131.95,Fiber optic,No,Yes,Bank transfer (automatic)
5108-ADXWO,0.95,Yes,Critical Risk,11,Month-to-month,73.5,791.75,Fiber optic,Yes,No,Electronic check
6615-NGGZJ,0.95,Yes,Critical Risk,14,Month-to-month,100.55,1415.55,Fiber optic,No,No,Electronic check
3164-AALRN,0.95,Yes,Critical Risk,5,One year,70.0,347.4,DSL,No,No,Mailed check
0402-CQAJN,0.95,Yes,Critical Risk,37,Month-to-month,101.9,3545.35,Fiber optic,No,No,Bank transfer (automatic)
6692-UDPJC,0.95,Yes,Critical Risk,14,Month-to-month,91.65,1301,Fiber optic,No,Yes,Electronic check
0886-QGENL,0.95,Yes,Critical Risk,27,Month-to-month,101.25,2754.45,Fiber optic,Yes,No,Electronic check
1846-XWOQN,0.95,Yes,Critical Risk,1,Month-to-month,70.15,70.15,Fiber optic,No,No,Electronic check
5136-KCKGI,0.95,Yes,Critical Risk,33,One year,103.7,3467,Fiber optic,Yes,No,Mailed check
4678-DVQEO,0.95,Yes,Critical Risk,1,Month-to-month,52.2,52.2,DSL,No,Yes,Electronic check
9828-AOQLM,0.95,Yes,Critical Risk,1,Month-to-month,45.7,45.7,DSL,No,No,Electronic check
6987-XQSJT,0.95,Yes,Critical Risk,54,Month-to-month,79.5,4370.25,Fiber optic,No,No,Electronic check
6331-EWIEB,0.95,Yes,Critical Risk,20,Month-to-month,85.25,1734.5,Fiber optic,No,No,Electronic check
2856-NNASM,0.95,Yes,Critical Risk,43,Month-to-month,89.55,3856.75,Fiber optic,No,No,Mailed check
3424-NMNBO,0.95,Yes,Critical Risk,58,One year,108.85,6287.25,Fiber optic,Yes,No,Electronic check
3097-NNSPB,0.95,Yes,Critical Risk,2,Month-to-month,49.05,91.1,DSL,No,No,Credit card (automatic)
8083-YTZES,0.945,Yes,Critical Risk,4,Month-to-month,74.35,265.35,Fiber optic,No,No,Electronic check
3606-TWKGI,0.945,Yes,Critical Risk,13,Month-to-month,106.9,1364.3,Fiber optic,No,No,Electronic check
4803-AXVYP,0.945,Yes,Critical Risk,38,Month-to-month,99.55,3734.25,Fiber optic,No,Yes,Electronic check
9574-RKJIF,0.945,Yes,Critical Risk,30,Month-to-month,94.4,2838.7,Fiber optic,Yes,No,Electronic check
3473-XIIIT,0.945,Yes,Critical Risk,16,Month-to-month,100.0,1534.75,Fiber optic,No,No,Electronic check
0654-HMSHN,0.945,Yes,Critical Risk,21,Month-to-month,104.4,2157.95,Fiber optic,No,No,Electronic check
9530-EHPOH,0.945,Yes,Critical Risk,11,Month-to-month,53.75,608,DSL,No,No,Electronic check
3926-CUQZX,0.945,Yes,Critical Risk,1,Month-to-month,45.1,45.1,DSL,No,No,Bank transfer (automatic)
3085-QUOZK,0.945,Yes,Critical Risk,1,Month-to-month,43.95,43.95,DSL,No,No,Mailed check
9237-HQITU,0.945,Yes,Critical Risk,2,Month-to-month,70.7,151.65,Fiber optic,No,No,Electronic check
6060-DRTNL,0.945,Yes,Critical Risk,5,Month-to-month,84.85,415.55,Fiber optic,No,No,Mailed check
9206-GVPEQ,0.945,Yes,Critical Risk,13,Month-to-month,54.45,706.85,DSL,Yes,Yes,Electronic check
4446-BZKHU,0.945,Yes,Critical Risk,61,Month-to-month,105.55,6281.45,Fiber optic,No,No,Electronic check
6900-PXRMS,0.945,Yes,Critical Risk,26,Month-to-month,105.75,2710.25,Fiber optic,No,No,Electronic check
3550-SAHFP,0.945,Yes,Critical Risk,33,Month-to-month,83.35,2757.85,Fiber optic,No,No,Electronic check
7207-RMRDB,0.945,Yes,Critical Risk,65,Month-to-month,105.5,6985.65,Fiber optic,No,No,Electronic check
5644-PDMZC,0.945,Yes,Critical Risk,2,Month-to-month,89.5,161.5,Fiber optic,No,No,Electronic check
4351-QLCSU,0.945,Yes,Critical Risk,1,Month-to-month,55.0,55,DSL,No,No,Credit card (automatic)
3874-EQOEP,0.945,Yes,Critical Risk,7,Month-to-month,95.0,655.5,Fiber optic,No,No,Mailed check
3677-TNKIO,0.945,Yes,Critical Risk,14,Month-to-month,71.0,914,Fiber optic,No,No,Credit card (automatic)
1264-BYWMS,0.945,Yes,Critical Risk,55,Month-to-month,96.8,5283.95,Fiber optic,No,No,Electronic check
8364-TRMMK,0.945,Yes,Critical Risk,3,Month-to-month,50.65,151.3,DSL,No,No,Mailed check
8429-XIBUM,0.945,Yes,Critical Risk,22,Month-to-month,101.35,2317.1,Fiber optic,Yes,No,Bank transfer (automatic)
8824-RWFXJ,0.945,Yes,Critical Risk,3,Month-to-month,56.15,168.15,DSL,No,No,Mailed check
8837-VVWLQ,0.945,Yes,Critical Risk,8,Month-to-month,84.95,668.4,Fiber optic,Yes,No,Electronic check
7395-IGJOS,0.945,Yes,Critical Risk,17,Month-to-month,81.5,1329.2,Fiber optic,No,No,Bank transfer (automatic)
5536-RTPWK,0.945,Yes,Critical Risk,49,Month-to-month,99.05,4853.75,Fiber optic,No,No,Bank transfer (automatic)
3806-DXQOM,0.945,Yes,Critical Risk,4,Month-to-month,33.65,137.85,DSL,Yes,No,Electronic check
9061-TIHDA,0.945,Yes,Critical Risk,13,Month-to-month,95.25,1233.65,Fiber optic,No,No,Electronic check
5949-XIKAE,0.945,Yes,Critical Risk,8,Month-to-month,83.55,680.05,Fiber optic,No,No,Electronic check
4587-NUKOX,0.945,Yes,Critical Risk,3,Month-to-month,79.1,246.5,Fiber optic,Yes,No,Electronic check
5883-GTGVD,0.945,Yes,Critical Risk,19,Month-to-month,99.95,1931.75,Fiber optic,No,No,Electronic check
7979-CORPM,0.945,Yes,Critical Risk,24,Month-to-month,90.55,2282.55,Fiber optic,No,No,Credit card (automatic)
3143-ILDAL,0.945,Yes,Critical Risk,56,Month-to-month,94.45,5124.6,Fiber optic,No,Yes,Electronic check
9658-WYUFB,0.945,Yes,Critical Risk,17,Month-to-month,94.4,1617.5,Fiber optic,Yes,No,Electronic check
2408-WITXK,0.945,Yes,Critical Risk,10,Month-to-month,34.7,329.8,DSL,No,No,Electronic check
4184-TJFAN,0.945,Yes,Critical Risk,3,Month-to-month,88.3,273.75,Fiber optic,Yes,Yes,Mailed check
5923-GXUOC,0.945,Yes,Critical Risk,10,Month-to-month,104.4,1081.45,Fiber optic,Yes,No,Electronic check
2369-UAPKZ,0.945,Yes,Critical Risk,5,Month-to-month,104.1,541.9,Fiber optic,No,No,Mailed check
7278-CKDNC,0.945,Yes,Critical Risk,24,Month-to-month,80.5,2088.45,Fiber optic,No,No,Electronic check
5167-GBFRE,0.945,Yes,Critical Risk,4,Month-to-month,25.2,102.5,DSL,No,No,Bank transfer (automatic)
0011-IGKFF,0.945,Yes,Critical Risk,13,Month-to-month,98.0,1237.85,Fiber optic,No,No,Electronic check
7248-VZQLC,0.945,Yes,Critical Risk,47,Month-to-month,85.2,3969.35,Fiber optic,No,No,Bank transfer (automatic)
7780-OTDSO,0.945,Yes,Critical Risk,18,Month-to-month,99.4,1742.95,Fiber optic,Yes,No,Electronic check
2979-SXESE,0.945,Yes,Critical Risk,17,Month-to-month,94.4,1607.2,Fiber optic,Yes,No,Electronic check
2719-BDAQO,0.945,Yes,Critical Risk,17,Month-to-month,93.85,1625.65,Fiber optic,Yes,No,Electronic check
2856-HYAPG,0.945,Yes,Critical Risk,1,Month-to-month,68.65,68.65,Fiber optic,No,No,Electronic check
7479-NITWS,0.945,Yes,Critical Risk,7,Month-to-month,89.35,631.85,Fiber optic,No,No,Credit card (automatic)
4201-JMNGR,0.945,Yes,Critical Risk,1,Month-to-month,55.8,55.8,DSL,Yes,No,Electronic check
2842-JTCCU,0.945,Yes,Critical Risk,2,Month-to-month,46.05,80.35,DSL,No,No,Bank transfer (automatic)
3671-SHRSP,0.945,Yes,Critical Risk,4,Month-to-month,80.6,319.15,Fiber optic,No,Yes,Mailed check
4140-MUHUG,0.945,Yes,Critical Risk,3,Month-to-month,86.85,220.95,Fiber optic,No,No,Electronic check
7180-PISOG,0.945,Yes,Critical Risk,1,Month-to-month,74.5,74.5,Fiber optic,No,No,Electronic check
2114-MGINA,0.945,Yes,Critical Risk,14,Month-to-month,89.8,1129.1,Fiber optic,No,No,Mailed check
4597-NUCQV,0.945,Yes,Critical Risk,24,Month-to-month,101.25,2440.15,Fiber optic,No,No,Electronic check
0877-SDMBN,0.94,Yes,Critical Risk,54,One year,103.95,5639.05,Fiber optic,Yes,No,Bank transfer (automatic)
2640-PMGFL,0.94,Yes,Critical Risk,27,Month-to-month,79.5,2180.55,Fiber optic,No,Yes,Electronic check
4325-NFSKC,0.94,Yes,Critical Risk,19,Month-to-month,90.6,1660,Fiber optic,Yes,No,Electronic check
6653-CBBOM,0.94,Yes,Critical Risk,1,Month-to-month,70.3,70.3,Fiber optic,No,No,Electronic check
3799-ISUZQ,0.94,Yes,Critical Risk,7,Month-to-month,69.95,529.5,Fiber optic,No,No,Bank transfer (automatic)
6629-CZTTH,0.94,Yes,Critical Risk,1,Month-to-month,55.7,55.7,DSL,No,No,Mailed check
0643-OKLRP,0.94,Yes,Critical Risk,47,Month-to-month,80.35,3825.85,Fiber optic,Yes,No,Electronic check
4116-TZAQJ,0.94,Yes,Critical Risk,9,Month-to-month,74.25,639.65,Fiber optic,Yes,No,Credit card (automatic)
9391-EOYLI,0.94,Yes,Critical Risk,12,Month-to-month,80.45,950.2,Fiber optic,No,No,Electronic check
1571-SAVHK,0.94,Yes,Critical Risk,12,Month-to-month,99.95,1132.75,Fiber optic,No,Yes,Mailed check
4250-FDVOU,0.94,Yes,Critical Risk,6,Month-to-month,56.25,389.1,DSL,Yes,No,Electronic check
6397-JNZZG,0.94,Yes,Critical Risk,43,Month-to-month,55.55,2342.2,DSL,No,No,Credit card (automatic)
5047-LHVLY,0.94,Yes,Critical Risk,1,Month-to-month,50.15,50.15,DSL,No,No,Mailed check
2249-YPRNG,0.94,Yes,Critical Risk,20,Month-to-month,105.85,2239.65,Fiber optic,No,No,Bank transfer (automatic)
9689-PTNPG,0.94,Yes,Critical Risk,2,Month-to-month,80.25,144.55,Fiber optic,No,No,Electronic check
2003-CKLOR,0.94,Yes,Critical Risk,66,Month-to-month,99.5,6710.5,Fiber optic,No,No,Electronic check
1891-UAWWU,0.94,Yes,Critical Risk,20,Month-to-month,90.8,1951,Fiber optic,No,No,Electronic check
2254-DLXRI,0.94,Yes,Critical Risk,1,Month-to-month,79.15,79.15,Fiber optic,No,No,Mailed check
5385-SUIRI,0.94,Yes,Critical Risk,52,Month-to-month,104.2,5568.35,Fiber optic,Yes,No,Electronic check
8063-RJYNF,0.94,Yes,Critical Risk,16,Month-to-month,94.25,1483.25,Fiber optic,Yes,No,Electronic check
1428-GTBJJ,0.94,Yes,Critical Risk,11,Month-to-month,74.55,824.75,Fiber optic,No,No,Electronic check
6518-LGAOV,0.94,Yes,Critical Risk,38,Month-to-month,105.0,4026.4,Fiber optic,No,Yes,Electronic check
4831-EOBFE,0.94,Yes,Critical Risk,29,Month-to-month,94.65,2649.15,Fiber optic,Yes,No,Credit card (automatic)
1465-VINDH,0.94,Yes,Critical Risk,10,Month-to-month,102.1,1068.85,Fiber optic,No,No,Credit card (automatic)
4585-HETAI,0.94,Yes,Critical Risk,4,Month-to-month,73.75,325.45,Fiber optic,No,No,Electronic check
3946-MHCZW,0.94,Yes,Critical Risk,1,Month-to-month,50.9,50.9,DSL,No,No,Mailed check
4432-ADRLB,0.94,Yes,Critical Risk,2,Month-to-month,44.65,74.9,DSL,No,No,Mailed check
3990-QYKBE,0.94,Yes,Critical Risk,37,Month-to-month,92.5,3473.4,Fiber optic,No,No,Electronic check
5219-YIPTK,0.94,Yes,Critical Risk,33,Month-to-month,104.4,3409.6,Fiber optic,No,No,Electronic check
0927-LCSMG,0.94,Yes,Critical Risk,7,Month-to-month,74.65,544.55,Fiber optic,No,No,Mailed check
0207-MDKNV,0.94,Yes,Critical Risk,15,Month-to-month,105.1,1582.75,Fiber optic,Yes,Yes,Electronic check
5482-PLVPE,0.94,Yes,Critical Risk,2,Month-to-month,24.35,41.85,DSL,No,No,Electronic check
9462-MJUAW,0.94,Yes,Critical Risk,4,Month-to-month,50.4,206.6,DSL,No,No,Mailed check
0257-ZESQC,0.94,Yes,Critical Risk,27,Month-to-month,75.2,1929.35,Fiber optic,Yes,No,Bank transfer (automatic)
3737-GCSPV,0.94,Yes,Critical Risk,11,Month-to-month,96.2,1222.05,Fiber optic,Yes,Yes,Credit card (automatic)
2774-LVQUS,0.94,Yes,Critical Risk,15,Month-to-month,83.05,1258.3,Fiber optic,No,Yes,Electronic check
4277-PVRAN,0.94,Yes,Critical Risk,8,Month-to-month,80.1,679.3,Fiber optic,No,No,Bank transfer (automatic)
7938-OUHIO,0.94,Yes,Critical Risk,3,Month-to-month,98.7,293.65,Fiber optic,No,Yes,Electronic check
4255-DDUOU,0.94,Yes,Critical Risk,1,Month-to-month,20.5,20.5,No,No internet service,No internet service,Mailed check
8651-ENBZX,0.94,Yes,Critical Risk,60,One year,106.0,6441.4,Fiber optic,No,Yes,Electronic check
4039-HEUNW,0.94,Yes,Critical Risk,36,Month-to-month,96.5,3436.1,Fiber optic,No,No,Electronic check
1396-QWFBJ,0.94,Yes,Critical Risk,21,Month-to-month,74.05,1565.7,Fiber optic,No,No,Bank transfer (automatic)
7641-EUYET,0.94,Yes,Critical Risk,46,Month-to-month,100.7,4541.2,Fiber optic,Yes,No,Electronic check
3058-HJCUY,0.94,Yes,Critical Risk,41,One year,102.6,4213.35,Fiber optic,No,Yes,Electronic check
1450-SKCVI,0.94,Yes,Critical Risk,56,Month-to-month,73.85,4092.85,Fiber optic,No,No,Electronic check
8267-ZNYVZ,0.94,Yes,Critical Risk,33,One year,103.75,3361.05,Fiber optic,Yes,Yes,Electronic check
6372-RFVNS,0.94,Yes,Critical Risk,1,Month-to-month,78.8,78.8,Fiber optic,No,No,Electronic check
4704-ERYFC,0.94,Yes,Critical Risk,22,Month-to-month,69.25,1554,Fiber optic,No,No,Electronic check
2894-QOJRX,0.935,Yes,Critical Risk,25,Month-to-month,34.0,853,DSL,No,No,Bank transfer (automatic)
7890-VYYWG,0.935,Yes,Critical Risk,3,Month-to-month,36.45,93.7,DSL,No,No,Mailed check
0895-DQHEW,0.935,Yes,Critical Risk,54,Month-to-month,104.3,5278.15,Fiber optic,No,No,Electronic check
3838-OZURD,0.935,Yes,Critical Risk,66,Month-to-month,105.0,7133.25,Fiber optic,No,No,Credit card (automatic)
2408-TZMJL,0.935,Yes,Critical Risk,59,One year,110.15,6448.05,Fiber optic,Yes,No,Electronic check
7198-GLXTC,0.935,Yes,Critical Risk,2,Month-to-month,79.0,143.65,Fiber optic,No,No,Electronic check
9921-ZVRHG,0.935,Yes,Critical Risk,14,Month-to-month,80.45,1072,Fiber optic,No,No,Electronic check
2189-WWOEW,0.935,Yes,Critical Risk,15,Month-to-month,85.9,1269.55,Fiber optic,No,No,Bank transfer (automatic)
2474-BRUCM,0.935,Yes,Critical Risk,40,Month-to-month,101.85,4086.3,Fiber optic,Yes,No,Electronic check
6876-ADESB,0.935,Yes,Critical Risk,1,Month-to-month,48.95,48.95,DSL,No,No,Electronic check
5366-IJEQJ,0.935,Yes,Critical Risk,20,Month-to-month,88.7,1761.45,Fiber optic,No,No,Electronic check
6204-IEUXJ,0.935,Yes,Critical Risk,3,Month-to-month,80.1,217.55,Fiber optic,No,Yes,Credit card (automatic)
8019-ENHXU,0.935,Yes,Critical Risk,42,Month-to-month,99.45,4138.05,Fiber optic,No,Yes,Electronic check
8436-BJUMM,0.935,Yes,Critical Risk,26,Month-to-month,83.75,2070.6,Fiber optic,No,No,Electronic check
4250-ZBWLV,0.935,Yes,Critical Risk,68,One year,108.45,7176.55,Fiber optic,No,Yes,Electronic check
1447-PJGGA,0.935,Yes,Critical Risk,57,Two year,95.25,5464.65,Fiber optic,No,No,Electronic check
8808-ELEHO,0.935,Yes,Critical Risk,8,Month-to-month,81.25,585.95,Fiber optic,No,No,Electronic check
6172-FECYY,0.935,Yes,Critical Risk,49,Month-to-month,84.5,4254.85,Fiber optic,No,No,Electronic check
4441-NIHPT,0.935,Yes,Critical Risk,13,Month-to-month,74.3,940.35,Fiber optic,No,No,Electronic check
7486-KSRVI,0.935,Yes,Critical Risk,43,One year,100.0,4211.55,Fiber optic,No,Yes,Electronic check
6595-COKXZ,0.935,Yes,Critical Risk,1,Month-to-month,44.45,44.45,DSL,No,No,Mailed check
4361-JEIVL,0.935,Yes,Critical Risk,1,Month-to-month,44.4,44.4,DSL,No,No,Electronic check
0125-LZQXK,0.935,Yes,Critical Risk,15,Month-to-month,101.35,1553.95,Fiber optic,No,Yes,Electronic check
4361-BKAXE,0.935,Yes,Critical Risk,41,Month-to-month,114.5,4527.45,Fiber optic,Yes,Yes,Bank transfer (automatic)
2592-SEIFQ,0.935,Yes,Critical Risk,3,Month-to-month,24.75,66.95,DSL,No,No,Electronic check
5027-QPKTE,0.935,Yes,Critical Risk,7,Month-to-month,69.35,451.1,Fiber optic,No,No,Electronic check
3647-GMGDH,0.935,Yes,Critical Risk,22,Month-to-month,94.7,1914.9,Fiber optic,No,No,Credit card (automatic)
9524-EGPJC,0.935,Yes,Critical Risk,18,Month-to-month,90.1,1612.75,Fiber optic,No,Yes,Electronic check
8818-XYFCQ,0.935,Yes,Critical Risk,32,Month-to-month,99.55,3204.65,Fiber optic,Yes,No,Credit card (automatic)
1095-JUDTC,0.935,Yes,Critical Risk,47,Month-to-month,95.05,4504.55,Fiber optic,No,Yes,Electronic check
7903-CMPEY,0.935,Yes,Critical Risk,1,Month-to-month,80.3,80.3,Fiber optic,Yes,No,Electronic check
1260-TTRXI,0.935,Yes,Critical Risk,4,Month-to-month,54.3,195.3,DSL,No,No,Electronic check
8802-UNOJF,0.935,Yes,Critical Risk,12,Month-to-month,83.8,1029.75,Fiber optic,No,Yes,Mailed check
2840-XANRC,0.935,Yes,Critical Risk,24,Month-to-month,93.15,2231.05,Fiber optic,No,No,Electronic check
4373-MAVJG,0.935,Yes,Critical Risk,14,Month-to-month,90.9,1259,Fiber optic,No,No,Bank transfer (automatic)
6772-KSATR,0.935,Yes,Critical Risk,1,Month-to-month,81.7,81.7,Fiber optic,Yes,No,Electronic check
3656-TKRVZ,0.935,Yes,Critical Risk,3,Month-to-month,55.35,165.2,DSL,Yes,No,Electronic check
0939-YAPAF,0.935,Yes,Critical Risk,35,Month-to-month,100.25,3527.6,Fiber optic,No,No,Electronic check
2568-OIADY,0.935,Yes,Critical Risk,37,Month-to-month,99.5,3762,Fiber optic,No,No,Electronic check
4720-VSTSI,0.935,Yes,Critical Risk,44,Month-to-month,84.8,3862.55,Fiber optic,No,No,Bank transfer (automatic)
8709-KRDVL,0.935,Yes,Critical Risk,33,Month-to-month,100.0,3320.6,Fiber optic,No,No,Electronic check
0880-TKATG,0.935,Yes,Critical Risk,4,Month-to-month,101.15,385.9,Fiber optic,No,No,Electronic check
4749-VFKVB,0.935,Yes,Critical Risk,1,Month-to-month,50.1,50.1,DSL,No,No,Mailed check
3247-ZVOUO,0.935,Yes,Critical Risk,10,Month-to-month,85.55,851.75,Fiber optic,No,No,Electronic check
4853-RULSV,0.935,Yes,Critical Risk,70,Two year,104.0,7250.15,Fiber optic,Yes,Yes,Credit card (automatic)
6502-HCJTI,0.935,Yes,Critical Risk,7,Month-to-month,94.7,673.1,Fiber optic,Yes,No,Credit card (automatic)
3415-TAILE,0.935,Yes,Critical Risk,2,Month-to-month,65.7,134.35,DSL,No,No,Mailed check
2636-OHFMN,0.935,Yes,Critical Risk,4,Month-to-month,48.55,201,DSL,No,No,Electronic check
3045-XETSH,0.935,Yes,Critical Risk,10,Month-to-month,94.85,953.45,Fiber optic,No,No,Electronic check
2911-UREFD,0.935,Yes,Critical Risk,39,Month-to-month,55.9,2184.35,DSL,Yes,No,Electronic check
6907-NZZIJ,0.935,Yes,Critical Risk,36,Month-to-month,99.15,3615.6,Fiber optic,No,No,Electronic check
8739-WWKDU,0.935,Yes,Critical Risk,25,Month-to-month,89.5,2196.15,Fiber optic,No,No,Electronic check
8017-LXHFA,0.935,Yes,Critical Risk,23,Month-to-month,94.75,2293.6,Fiber optic,No,No,Electronic check
7932-WPTDS,0.935,Yes,Critical Risk,1,Month-to-month,24.8,24.8,DSL,No,No,Electronic check
8722-NGNBH,0.93,Yes,Critical Risk,5,Month-to-month,40.0,223.45,DSL,Yes,Yes,Mailed check
0529-ONKER,0.93,Yes,Critical Risk,15,Month-to-month,75.65,1146.65,Fiber optic,No,No,Electronic check
2691-NZETQ,0.93,Yes,Critical Risk,9,Month-to-month,85.35,758.6,Fiber optic,No,No,Electronic check
1980-KXVPM,0.93,Yes,Critical Risk,3,Month-to-month,75.05,256.25,Fiber optic,No,No,Credit card (automatic)
5609-CEBID,0.93,Yes,Critical Risk,20,Month-to-month,94.1,1782.4,Fiber optic,No,No,Electronic check
6047-YHPVI,0.93,Yes,Critical Risk,5,Month-to-month,69.7,316.9,Fiber optic,No,No,Electronic check
5376-DEQCP,0.93,Yes,Critical Risk,1,Month-to-month,70.6,70.6,Fiber optic,No,No,Electronic check
8337-MSSXB,0.93,Yes,Critical Risk,14,Month-to-month,86.3,1180.95,Fiber optic,No,No,Electronic check
9948-YPTDG,0.93,Yes,Critical Risk,38,Month-to-month,79.45,3013.05,Fiber optic,Yes,No,Electronic check
9889-TMAHG,0.93,Yes,Critical Risk,8,Month-to-month,100.3,832.35,Fiber optic,Yes,Yes,Credit card (automatic)
2722-JMONI,0.93,Yes,Critical Risk,1,Month-to-month,49.55,49.55,DSL,Yes,No,Electronic check
7517-SAWMO,0.93,Yes,Critical Risk,19,Month-to-month,73.2,1441.1,Fiber optic,Yes,No,Electronic check
8861-HGGKB,0.93,Yes,Critical Risk,10,Month-to-month,86.45,830.85,Fiber optic,No,No,Electronic check
3768-NLUBH,0.93,Yes,Critical Risk,57,Month-to-month,100.6,5746.15,Fiber optic,No,No,Electronic check
3348-CFRNX,0.93,Yes,Critical Risk,28,Month-to-month,92.35,2602.9,Fiber optic,Yes,No,Mailed check
8642-GVWRF,0.93,Yes,Critical Risk,2,Month-to-month,79.7,165,Fiber optic,No,No,Bank transfer (automatic)
4929-BSTRX,0.93,Yes,Critical Risk,1,Month-to-month,53.55,53.55,DSL,No,No,Mailed check
1334-FJSVR,0.93,Yes,Critical Risk,1,Month-to-month,24.25,24.25,DSL,No,No,Electronic check
3190-XFANI,0.93,Yes,Critical Risk,49,One year,100.6,5069.65,Fiber optic,No,Yes,Bank transfer (automatic)
5130-IEKQT,0.93,Yes,Critical Risk,25,Month-to-month,105.95,2655.25,Fiber optic,No,No,Mailed check
